ticker,spread,setup_type,setup_family,setup_score,setup_tier,Setup,RejectClass,Reason,failed_conditions,spot,exp_date,dte,long_strike,short_strike,width,spread_mid,natural_price,estimated_slippage,fill_quality_score,liquidity_quality,spread_mid_width_pct,bs_spread,edge,pop,reward_risk,risk_adjusted_score,short_bid_ask_pct,long_bid_ask_pct,short_vol,short_oi,long_vol,long_oi,Setup_distance_to_ema8_pct,Setup_distance_to_ema21_pct,Setup_distance_to_ema8_atr,Setup_distance_to_ema21_atr,Setup_rs_5d,Setup_rs_20d,Setup_volume_ratio,Setup_atr_percent,regime_bullish,regime_bearish,regime_note,tp_spread_px,sl_spread_px,signal_reason,entry_rule,exit_rule,reject_class,setup_ok,status,exp_str,T,r,long_symbol,short_symbol,long_bid,long_ask,long_last,long_mid,long_mid_note,long_good_quote,long_iv,long_sigma_used,short_bid,short_ask,short_last,short_mid,short_mid_note,short_good_quote,short_iv,short_sigma_used,hist_vol,sigma_avg,bs_long,bs_short,long_d1,long_d2,long_delta,long_gamma,long_vega,long_theta,short_d1,short_d2,short_delta,short_gamma,short_vega,short_theta,spread_delta,spread_gamma,spread_vega,spread_theta,breakeven,max_profit,max_loss,take_profit_frac,debit_stop_loss_frac,credit_stop_loss_mult,time_stop_days,ema21_invalidation,Setup_setup_type,Setup_setup_family,Setup_setup_score,Setup_setup_tier,Setup_setup_points,Setup_failed_conditions,Setup_open,Setup_high,Setup_low,Setup_close,Setup_prev_close,Setup_ema8,Setup_ema21,Setup_ema50,Setup_ema200,Setup_ema8_slope,Setup_ema21_slope,Setup_ema50_slope,Setup_atr14,Setup_range_position,Setup_extension_from_ema8_pct,Setup_rs_60d,Setup_benchmark_symbol,regime_symbols,regime_ema_span,regime_SPY_close,regime_SPY_ema50,regime_SPY_above_ema50,regime_QQQ_close,regime_QQQ_ema50,regime_QQQ_above_ema50
6861.T,debit,pullback,bull_continuation,5,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive,76280.0,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.028978774628285322,0.04932736946373359,1.1436442350716356,1.946699349508883,-0.02471303639332656,-0.10761156066545963,1.0038225029084262,0.02533897670237471,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,80042.6917426936,pullback,bull_continuation,5.0,near_miss,ema21_above_ema50;ema50_above_ema200;volume_above_20d_average;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive,77500.0,77750.0,76280.0,76280.0,76760.0,78490.5009286456,80042.6917426936,79280.37443962632,71488.82969229382,-631.5716938987462,-376.2691742693569,-122.4642628418951,1932.857142857143,0.0,-0.028978774628285322,0.05274985211568006,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
6861.T,credit,pullup,bear_ema8_rejection,13,strong_setup,NO,OPTION_CHAIN_REJECT,no options expirations found,ema21_below_ema50;ema50_below_ema200;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim,76280.0,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.028978774628285322,0.04932736946373359,0.3831120842955824,1.1861671987328297,-0.02471303639332656,-0.10761156066545963,1.0038225029084262,0.02533897670237471,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,no options expirations found,,,OPTION_CHAIN_REJECT,False,no options expirations found,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,80042.6917426936,pullup,bear_ema8_rejection,13.0,strong_setup,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;close_lower_half_range;relative_weakness_negative;volume_above_20d_average;atr_bounce_controlled,ema21_below_ema50;ema50_below_ema200;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim,77500.0,77750.0,76280.0,76280.0,76760.0,78490.5009286456,80042.6917426936,79280.37443962632,71488.82969229382,-631.5716938987462,-376.2691742693569,-122.4642628418951,1932.857142857143,0.0,0.028978774628285322,0.05274985211568006,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
6954.T,debit,pullback,bull_continuation,5,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,5848.0,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.009508280273609986,0.03963019495024573,0.7993224328462541,1.8857283352275411,0.019073653616736852,-0.11214410762919924,0.8678381138618173,0.027726206761774477,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,6079.757380069037,pullback,bull_continuation,5.0,near_miss,recent_2_5_day_pullback;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,5785.0,5913.0,5774.0,5848.0,5797.0,5903.604423040071,6079.757380069037,6408.524045725996,6541.7024132213155,-15.886978011449173,-23.175738006903885,-22.878532478612215,162.14285714285714,0.5323741007194245,-0.009508280273609986,-0.1592816771002511,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
6954.T,credit,pullup,bear_ema8_rejection,17,strong_setup,NO,OPTION_CHAIN_REJECT,no options expirations found,high_near_ema21;close_lower_half_range;volume_above_20d_average,5848.0,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.009508280273609986,0.03963019495024573,0.057946289620706276,1.0284596127605807,0.019073653616736852,-0.11214410762919924,0.8678381138618173,0.027726206761774477,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,no options expirations found,,,OPTION_CHAIN_REJECT,False,no options expirations found,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,6079.757380069037,pullup,bear_ema8_rejection,17.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;recent_2_5_day_bounce;failed_ema8_reclaim;relative_weakness_negative;atr_bounce_controlled,high_near_ema21;close_lower_half_range;volume_above_20d_average,5785.0,5913.0,5774.0,5848.0,5797.0,5903.604423040071,6079.757380069037,6408.524045725996,6541.7024132213155,-15.886978011449173,-23.175738006903885,-22.878532478612215,162.14285714285714,0.5323741007194245,0.009508280273609986,-0.1592816771002511,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
AAPL,debit,pullback,bull_ema8_pullback,20,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,volume_above_20d_average,323.3700866699219,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.011442272243775763,0.01905756945658439,0.41984979152077995,0.08633105199641651,-0.007303679560911713,0.08749401440291849,0.9963564659025416,0.022833191393290018,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,317.2074387830281,pullback,bull_ema8_pullback,20.0,strong_setup,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,volume_above_20d_average,316.7900085449219,324.8299865722656,316.57000732421875,323.3700866699219,315.3399963378906,319.66999810275126,317.2074387830281,313.1610230430988,290.2193450562297,1.0571681620487539,0.6162647886893637,0.416696474564219,7.383571079799107,0.8232562263774509,0.011442272243775763,0.1353405611873456,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
AAPL,credit,pullup,bear_continuation,4,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,323.3800048828125,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.011465776104789965,0.019084867186836645,0.6985487600053919,1.032243890002283,-0.007273158225512111,0.08752682900305297,0.996347039003319,0.022832491088850066,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,317.20834043874544,pullup,bear_continuation,4.0,near_miss,recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,316.7900085449219,324.8299865722656,316.57000732421875,323.3800048828125,315.3399963378906,319.6722021500603,317.20834043874544,313.1614119926239,290.2194437449152,1.0593722093577753,0.6171664444066778,0.41708542408935045,7.383571079799107,0.8244569815600951,-0.011465776104789965,0.13537402118478614,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
ABB,debit,,,0,reject,NO,DATA_REJECT,no/insufficient daily data,,,,-1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,no/insufficient daily data,,,DATA_REJECT,False,no/insufficient daily data,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,credit,,,0,reject,NO,DATA_REJECT,no/insufficient daily data,,,,-1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,no/insufficient daily data,,,DATA_REJECT,False,no/insufficient daily data,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABSI,debit,pullback,bull_ema21_pullback,4,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,8.25,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.0582793450512346,0.07637020967685755,0.880800184450294,1.1332156102864717,-0.06491108286023317,-0.11396115023571551,0.4198411295979132,0.07167099461410985,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,8.880054229834075,pullback,bull_ema21_pullback,4.0,near_miss,ema21_above_ema50;ema50_above_ema200;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,8.369999885559082,8.5600004196167,8.210000038146973,8.25,8.649999618530273,8.730804596672685,8.880054229834075,8.625834976437284,6.069546563227038,-0.1373727419064803,-0.06300542298340872,-0.01534020311988904,0.5912857055664062,0.11428548073307503,-0.0582793450512346,0.17922257978702938,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
ABSI,credit,pullup,bear_ema8_rejection,12,strong_setup,NO,LIQUIDITY_REJECT,short leg bid<0.05 (bid=0.00),ema21_below_ema50;ema50_below_ema200;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,8.25,2026-11-20,71,,14.0,,,,,,,,,,,,,,,280,697,0,0,0.0582793450512346,0.07637020967685755,0.2888691125931566,0.5412845384293344,-0.06491108286023317,-0.11396115023571551,0.4198414914031848,0.07167099461410985,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,short leg bid<0.05 (bid=0.00),,,,False,short leg bid<0.05 (bid=0.00),2026-11-20,0.19452054794520549,0.045,,ABSI261120C00014000,,,,,,False,,,0.0,0.95,0.7,0.7,mid=last (no valid bid/ask),False,1.201175869140625,,1.046831898637743,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,8.880054229834075,pullup,bear_ema8_rejection,12.0,strong_setup,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,ema21_below_ema50;ema50_below_ema200;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,8.369999885559082,8.5600004196167,8.210000038146973,8.25,8.649999618530273,8.730804596672685,8.880054229834075,8.625834976437284,6.069546563227038,-0.1373727419064803,-0.06300542298340872,-0.01534020311988904,0.5912857055664062,0.11428548073307503,0.0582793450512346,0.17922257978702938,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
ACHR,debit,pullback,bull_ema21_pullback,5,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,5.534999847412109,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.02707527888623644,0.04184874755164413,1.2304627714191643,1.530934219133593,-0.022765088383691512,-0.10241401829174102,0.4675476437616467,0.04916762899697729,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,5.7666326587248475,pullback,bull_ema21_pullback,5.0,near_miss,ema21_above_ema50;recent_2_5_day_pullback;close_upper_half_range;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,5.40500020980835,5.684999942779541,5.349999904632568,5.534999847412109,5.5,5.684861511916068,5.7666326587248475,5.6651162630622744,5.826507466583616,-0.04281761842970333,-0.023163281131274083,-0.00531087410816955,0.2721428189958845,0.5522385722785412,-0.02707527888623644,0.04171926213367916,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
ACHR,credit,pullup,bear_ema8_rejection,17,strong_setup,NO,RISK_REJECT,credit/width<20.0% (credit_width=5.3%),ema21_below_ema50;close_lower_half_range;volume_above_20d_average,5.534999847412109,2027-01-15,127,13.0,8.0,5.0,0.265,0.24,0.025000000000000022,78.33750192240757,good,0.053000000000000005,0.2761831243665151,-0.011183124366515085,0.8466237062159436,0.0559662090813094,,0.10810810810810821,0.09523809523809518,157,15822,6,4826,0.02707527888623644,0.04184874755164413,0.0005086699108336306,0.2999627778035952,-0.022765088383691512,-0.10241401829174102,0.46755197653041813,0.04916762899697729,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",0.1325,0.53,credit/width<20.0% (credit_width=5.3%),SELL credit call spread near mid on pullup day (trend down).,TP: buy back at 50% max profit (spread≈0.13); SL: buy back if spread≥0.53 OR close>EMA21 (≈5.77); Time-stop: exit by 21 days.,,False,credit/width<20.0% (credit_width=5.3%),2027-01-15,0.34794520547945207,0.045,ACHR270115C00013000,ACHR270115C00008000,0.1,0.11,0.11,0.10500000000000001,"mid=avg(bid,ask)",True,0.9062509375,0.9062509375,0.35,0.39,0.38,0.37,"mid=avg(bid,ask)",True,0.7841818457031251,0.7841818457031251,0.8183448553290416,0.8452163916015625,0.10981098800679218,0.3859941123733073,-1.3007076540658926,-1.8352768103449582,0.09667927067873333,0.05786421692431935,0.5589907637083465,-0.7471068266514689,-0.5311899265682094,-0.9937543337105523,0.2976435864096064,0.1353160713476694,1.131129287077324,-1.3314077053467872,0.2009643157308731,0.07745185442335005,0.5721385233689774,-0.5843008786953183,8.265,0.265,4.735,0.5,0.5,2.0,21,5.7666326587248475,pullup,bear_ema8_rejection,17.0,strong_setup,close_below_ema21;ema8_below_ema21;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;relative_weakness_negative;atr_bounce_controlled,ema21_below_ema50;close_lower_half_range;volume_above_20d_average,5.40500020980835,5.684999942779541,5.349999904632568,5.534999847412109,5.5,5.684861511916068,5.7666326587248475,5.6651162630622744,5.826507466583616,-0.04281761842970333,-0.023163281131274083,-0.00531087410816955,0.2721428189958845,0.5522385722785412,0.02707527888623644,0.04171926213367916,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
ADBE,debit,pullback,bull_continuation,4,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,249.53500366210938,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.06400235860861521,0.07283541309105429,1.6487918481922126,1.872979157989752,-0.11054574912258364,-0.017995715284263136,0.8493056504930642,0.03940033220620783,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,267.70998873451686,pullback,bull_continuation,4.0,near_miss,ema21_above_ema50;ema50_above_ema200;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,251.4600067138672,255.0,249.29530334472656,249.53500366210938,254.86000061035156,265.5058324518938,267.70998873451686,257.5287174294597,254.51956815469254,-4.563093939938369,-1.8174985072407708,-0.32627403132045174,9.831762041364398,0.04201806544108403,-0.06400235860861521,0.2536437891740041,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
ADBE,credit,pullup,bear_ema8_rejection,10,valid_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=31, oi=802)",ema21_below_ema50;ema50_below_ema200;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,249.53500366210938,2026-12-18,99,,310.0,,,,,,,,,,,,,0.05847953216374269,,31,802,0,0,0.06400235860861521,0.07283541309105429,1.0685604887194633,1.2927477985170024,-0.11054574912258364,-0.017995715284263136,0.8493056504930642,0.03940033220620783,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=31, oi=802)",,,,False,"short leg illiquid (vol=31, oi=802)",2026-12-18,0.27123287671232876,0.045,,ADBE261218C00310000,,,,,,False,,,8.3,8.8,8.55,8.55,"mid=avg(bid,ask)",True,0.506840869140625,,0.5100974275761484,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,267.70998873451686,pullup,bear_ema8_rejection,10.0,valid_setup,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,ema21_below_ema50;ema50_below_ema200;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,251.4600067138672,255.0,249.29530334472656,249.53500366210938,254.86000061035156,265.5058324518938,267.70998873451686,257.5287174294597,254.51956815469254,-4.563093939938369,-1.8174985072407708,-0.32627403132045174,9.831762041364398,0.04201806544108403,0.06400235860861521,0.2536437891740041,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
AG,debit,pullback,bull_ema21_pullback,13,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,ema50_above_ema200;ema8_slope_positive;low_near_ema8;recent_2_5_day_pullback;reclaimed_ema8;volume_above_20d_average,20.5,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.015908028523207017,0.012888966919157743,0.904821629973617,0.31532554057563755,-0.035429965264431984,0.08755517517338862,0.5689633833695786,0.04885018910265135,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,20.235776178157266,pullback,bull_ema21_pullback,13.0,strong_setup,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema21_slope_positive;low_near_ema21;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,ema50_above_ema200;ema8_slope_positive;low_near_ema8;recent_2_5_day_pullback;reclaimed_ema8;volume_above_20d_average,20.139999389648438,20.579999923706055,19.920000076293945,20.5,21.18000030517578,20.826114584725744,20.235776178157266,19.296095630896936,21.239784566055057,-0.09317559563593036,0.026422382184271953,0.04913895384094147,1.0014288766043526,0.8787879663612982,-0.015908028523207017,0.12907813315178418,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
AG,credit,pullup,bear_continuation,9,valid_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=3, oi=2189)",close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema21_slope_negative;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,20.5,2026-12-18,99,,28.0,,,,,,,,,,,,,0.03669724770642205,,3,2189,0,0,0.015908028523207017,0.012888966919157743,0.24576349531103528,0.3437325940869442,-0.035429965264431984,0.08755517517338862,0.5689633833695786,0.04885018910265135,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=3, oi=2189)",,,,False,"short leg illiquid (vol=3, oi=2189)",2026-12-18,0.27123287671232876,0.045,,AG261218C00028000,,,,,,False,,,1.07,1.11,1.1,1.09,"mid=avg(bid,ask)",True,0.7387721435546875,,0.6329476390290232,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,20.235776178157266,pullup,bear_continuation,9.0,valid_setup,ema50_below_ema200;ema8_slope_negative;high_near_ema8;high_near_ema21;relative_weakness_negative;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema21_slope_negative;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,20.139999389648438,20.579999923706055,19.920000076293945,20.5,21.18000030517578,20.826114584725744,20.235776178157266,19.296095630896936,21.239784566055057,-0.09317559563593036,0.026422382184271953,0.04913895384094147,1.0014288766043526,0.8787879663612982,0.015908028523207017,0.12907813315178418,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
AI,debit,pullback,bull_ema21_pullback,18,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,low_near_ema8;volume_above_20d_average,10.524999618530273,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.004762677343963694,0.024574819467340716,0.498320382446215,0.08246294052321182,-0.0019358571650813783,0.06176459258829603,0.26716038171713713,0.04764166785560442,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,10.266349653011062,pullback,bull_ema21_pullback,18.0,strong_setup,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,low_near_ema8;volume_above_20d_average,10.300000190734863,10.5649995803833,10.225000381469727,10.524999618530273,10.380000114440918,10.474872441301873,10.266349653011062,9.931538975568026,9.414025713904413,0.014322050636685901,0.025864996551920427,0.024222883386213923,0.5014285360063825,0.8823527761805253,0.004762677343963694,-0.0013622097217176332,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
